"song_key","total_ms_played","total_minutes_played","total_hours_played","play_count"
"Coldplay - Adventure of a Lifetime","20039197","333.9866166666667","5.5664436111111115","317"
"Roddy Ricch - High Fashion (feat. Mustard)","20011032","333.5172","5.55862","167"
"Famous Dex - JAPAN","19952848","332.54746666666665","5.542457777777778","442"
"Santana - Maria Maria (feat. The Product G&B)","19908543","331.80905","5.530150833333334","182"
"Bryson Tiller - Whatever She Wants","19905028","331.7504666666667","5.529174444444445","353"
"G-Eazy - Tumblr Girls (feat. Christoph Andersson)","19816059","330.26765","5.504460833333334","205"
"Sade - Smooth Operator - Single Version","19814111","330.23518333333334","5.503919722222222","334"
"Steve Lacy - Bad Habit","19805659","330.09431666666666","5.501571944444445","214"
"6ix9ine - MALA (feat. Anuel AA)","19800560","330.00933333333336","5.500155555555556","230"
"Lacrim - No lo sé","19773950","329.56583333333333","5.492763888888889","238"
"Ali Gatie - It's You","19758135","329.30225","5.488370833333334","268"
"Mac DeMarco - Heart To Heart","19659447","327.65745","5.4609575","357"
"Kris Wu - Juice (Music from the Motion Picture """"xXx: Return of Xander Cage"""")","19635811","327.26351666666665","5.454391944444444","358"
"Lil Skies - Lust","19598412","326.6402","5.444003333333333","255"
"Corinne Bailey Rae - Put Your Records On","19572143","326.20238333333333","5.436706388888889","181"
"Shakka - Man Down (feat. AlunaGeorge)","19552193","325.86988333333335","5.431164722222222","228"
"Shakira - She Wolf","19537086","325.6181","5.426968333333334","319"
"Cadet - Advice","19519007","325.3167833333333","5.421946388888888","189"
"DaBaby - VIBEZ","19449833","324.16388333333333","5.402731388888889","253"
"Kendrick Lamar - All The Stars (with SZA)","19441598","324.02663333333334","5.400443888888889","303"
"NSG - Options","19393015","323.2169166666667","5.386948611111111","189"
"J. Cole - MIDDLE CHILD","19383997","323.0666166666667","5.384443611111111","334"
"Pop Smoke - What You Know Bout Love","19286754","321.4459","5.357431666666667","217"
"SZA - Broken Clocks","19259516","320.99193333333335","5.349865555555556","250"
"hako - listen!","19213807","320.2301166666667","5.337168611111111","422"
"Metro Station - Shake It","19164830","319.41383333333334","5.323563888888889","246"
"J. Cole - p r i d e . i s . t h e . d e v i l (with Lil Baby)","19161823","319.3637166666667","5.322728611111112","271"
"Rae Sremmurd - Black Beatles","19153559","319.2259833333333","5.320433055555555","268"
"Dominic Fike - 3 Nights","19119598","318.65996666666666","5.310999444444445","293"
"Vacations - Telephones","19109324","318.48873333333336","5.308145555555556","240"
"Djo - End of Beginning","19055475","317.59125","5.2931875","229"
"Dayglow - Can I Call You Tonight?","19040762","317.3460333333333","5.289100555555555","143"
"Kanye West - Bound 2","19035400","317.25666666666666","5.287611111111111","362"
"BTS - IDOL","19013828","316.89713333333333","5.281618888888889","311"
"D-Block Europe - Ferrari Horses","19001838","316.6973","5.278288333333333","149"
"Playboi Carti - Magnolia","18997913","316.63188333333335","5.277198055555556","385"
"Nirvana - Come As You Are","18986602","316.4433666666667","5.274056111111111","176"
"Cuco - Bossa No Sé (feat. Jean Carter)","18981140","316.3523333333333","5.272538888888889","159"
"Bell Biv DeVoe - Poison","18970192","316.1698666666667","5.269497777777778","141"
"beabadoobee - Glue Song","18959954","315.99923333333334","5.2666538888888885","266"
"Mura Masa - Love$ick (feat. A$AP Rocky)","18942473","315.7078833333333","5.2617980555555555","583"
"proderics - strangers","18894718","314.9119666666667","5.248532777777778","231"
"Tommy Richman - MILLION DOLLAR BABY","18874340","314.57233333333335","5.242872222222222","243"
"Chris Brown - No Guidance (feat. Drake)","18829472","313.8245333333333","5.230408888888888","202"
"Joji - SLOW DANCING IN THE DARK","18788555","313.14258333333333","5.219043055555556","265"
"WSTRN - Txtin' (feat. Alkaline)","18749476","312.49126666666666","5.208187777777778","273"
"Tyler, The Creator - See You Again (feat. Kali Uchis)","18729529","312.15881666666667","5.202646944444444","547"
"Lil Keed - It's Up Freestyle","18703073","311.71788333333336","5.195298055555556","247"
"BTS - Boy With Luv (feat. Halsey)","18675565","311.25941666666665","5.187656944444444","161"
"Drake - One Dance","18671859","311.19765","5.1866275","345"
"Naughty Boy - La La La","18649520","310.82533333333333","5.180422222222222","309"
"uniqe - ГЛАМУР","18629709","310.49515","5.174919166666667","172"
"Saja Boys - Your Idol","18614785","310.2464166666667","5.170773611111112","105"
"Yeat - On tha linë","18581745","309.69575","5.161595833333333","303"
"Doja Cat - You Right","18567320","309.45533333333333","5.157588888888889","110"
"Major Lazer - Reach for the Stars","18524788","308.74646666666666","5.145774444444444","110"
"offonoff - Cigarette (Feat. Tablo, MISO)","18507723","308.46205","5.141034166666667","265"
"Strandz - Us Against the World - Remix","18504333","308.40555","5.1400925","257"
"Nelly - Hot In Herre","18487298","308.1216333333333","5.135360555555555","282"
"Lil Nas X - Panini - DaBaby Remix","18478934","307.98223333333334","5.133037222222223","215"
"FLOW - HERO 〜希望の歌〜","18475041","307.91735","5.1319558333333335","373"
"Juice WRLD - Legends","18456743","307.61238333333336","5.1268730555555555","195"
"Djadja & Dinaz - À cœur ouvert","18455548","307.59246666666667","5.126541111111111","325"
"ITZY - ICY","18454309","307.5718166666667","5.126196944444445","252"
"Yxngxr1 - Tyler","18443044","307.3840666666667","5.123067777777778","282"
"No Hot Ashes - W.Y.N.A","18402312","306.7052","5.111753333333334","341"
"Wande Coal - Iskaba","18387165","306.45275","5.107545833333333","313"
"Michael Jackson - Chicago","18357709","305.96181666666666","5.099363611111111","190"
"The Weeknd - I Feel It Coming","18333555","305.55925","5.092654166666667","290"
"Ravyn Lenae - Love Me Not","18256781","304.2796833333333","5.071328055555555","179"
"Kairo Keyz - BRUV","18225968","303.76613333333336","5.062768888888889","262"
"Joey Bada$$ - Love Is Only a Feeling","18167357","302.78928333333334","5.046488055555556","419"
"Rich Amiri - ONE CALL","18140318","302.33863333333335","5.038977222222223","273"
"Yeat - Out thë way","18100262","301.67103333333336","5.027850555555556","380"
"Kali Uchis - telepatía","18062110","301.03516666666667","5.017252777777778","220"
"Gunna - P power (feat. Drake)","18024260","300.40433333333334","5.006738888888889","353"
"Bryson Tiller - Right My Wrongs","18003485","300.05808333333334","5.000968055555556","255"
"Dadju - Par amour","17993090","299.88483333333335","4.998080555555556","117"
"B.o.B - Nothin' on You (feat. Bruno Mars)","17975875","299.59791666666666","4.993298611111111","201"
"Yeat - Gët Busy","17961671","299.3611833333333","4.989353055555555","230"
"Arctic Monkeys - 505","17953380","299.223","4.98705","247"
"Jay Rock - Hood Gone Love It (feat. Kendrick Lamar)","17931434","298.85723333333334","4.980953888888889","231"
"Fleetwood Mac - Dreams - 2004 Remaster","17900024","298.3337333333333","4.972228888888889","135"
"Bazzi - I.F.L.Y.","17864253","297.73755","4.9622925","225"
"¥$ - CARNIVAL","17850336","297.5056","4.958426666666667","124"
"Jarami - Post Mates (feat. Cautious Clay)","17779977","296.33295","4.9388825","206"
"Rich Gang - Tapout","17773013","296.2168833333333","4.936948055555556","121"
"BTS - MIC Drop (Steve Aoki Remix) [Full Length Edition]","17693126","294.8854333333333","4.914757222222222","88"
"XXXTENTACION - Look At Me!","17624169","293.73615","4.8956025","281"
"Rihanna - Nobody's Business","17557489","292.6248166666667","4.877080277777778","167"
"Rae Sremmurd - This Could Be Us","17530503","292.17505","4.869584166666667","354"
"CeeLo Green - Forget You","17515611","291.92685","4.8654475","248"
"The Wombats - Greek Tragedy - Oliver Nelson TikTok Remix","17514291","291.90485","4.865080833333334","187"
"JACKBOYS - OUT WEST (feat. Young Thug)","17500754","291.67923333333334","4.861320555555555","199"
"Yeat - Off Tha Lot","17479609","291.3268166666667","4.855446944444444","237"
"Travis Scott - FE!N (feat. Playboi Carti)","17410469","290.17448333333334","4.836241388888889","298"
"Skepta - Animal Instinct","17383750","289.7291666666667","4.828819444444445","300"
"beabadoobee - Apple Cider","17376375","289.60625","4.826770833333333","200"
"Lil Uzi Vert - Futsal Shuffle 2020 - Bonus Track","17359163","289.31938333333335","4.821989722222223","173"
"Harry Styles - Adore You","17333946","288.8991","4.814984999999999","120"
"The Weeknd - The Party & The After Party","17327041","288.7840166666667","4.8130669444444445","207"
"Trippie Redd - Topanga","17317356","288.6226","4.8103766666666665","296"
"Pop Smoke - Invincible","17290678","288.1779666666667","4.802966111111112","243"
"Lil Tecca - Ransom","17280720","288.012","4.8002","367"
"Omarion - Post to Be (feat. Chris Brown & Jhene Aiko)","17241916","287.3652666666667","4.789421111111111","233"
"Rihanna - Loveeeeeee Song","17237417","287.2902833333333","4.788171388888888","176"
"BURNOUT SYNDROMES - ヒカリアレ","17181505","286.35841666666664","4.772640277777778","194"
"Koomz - Pretty One","17144577","285.74295","4.7623825","355"
"Metro Boomin - Trance (with Travis Scott & Young Thug)","17130713","285.51188333333334","4.758531388888889","373"
"DaBaby - Suge","17110636","285.17726666666664","4.752954444444444","201"
"DaBaby - ROCKSTAR (feat. Roddy Ricch)","17099807","284.9967833333333","4.749946388888889","194"
"Kairo Keyz - GANG","17071566","284.5261","4.742101666666667","332"
"Chief Keef - Hate Bein' Sober","17052321","284.20535","4.7367558333333335","336"
"Daniel Caesar - Loose","17025043","283.7507166666667","4.729178611111111","377"
"Sainté - Stylin'","17021655","283.69425","4.7282375000000005","308"
"Jaden - Icon","17019288","283.6548","4.727580000000001","434"
"YG - Go Loko","16979987","282.9997833333333","4.716663055555555","132"
"Drake - Hold On, We're Going Home","16978108","282.96846666666664","4.716141111111111","300"
"Lah Pat - Rodeo (Solo)","16969780","282.82966666666664","4.7138277777777775","139"
"Busta Rhymes - I Know What You Want (feat. Flipmode Squad)","16951661","282.52768333333336","4.708794722222223","292"
"RAT BOY - Who's Ready for Tomorrow","16948269","282.47115","4.7078525","212"
"Frank Ocean - Moon River","16933540","282.22566666666665","4.703761111111111","197"
"Kanye West - All Falls Down","16932026","282.2004333333333","4.703340555555555","548"
"Tory Lanez - Hurts Me","16770283","279.50471666666664","4.658411944444444","377"
"Hiroyuki Sawano - Call Your Name (Gv)","16714296","278.5716","4.64286","117"
"Chris Brown - Ayo","16701576","278.3596","4.639326666666666","176"
"The Five Stairsteps - Come Back - Buddha Remastered 2001","16667459","277.7909833333333","4.629849722222222","136"
"Katy Perry - Last Friday Night (T.G.I.F.)","16655648","277.59413333333333","4.6265688888888885","176"
"GROOVY - jersey luv","16612497","276.87495","4.6145825","156"
"Dr. Dre - Still D.R.E.","16555549","275.92581666666666","4.598763611111111","189"
"Justin Bieber - Company","16532613","275.54355","4.5923925","273"
"Kali Uchis - Dead To Me","16526218","275.43696666666665","4.590616111111111","226"
"Eve - Kaikai Kitan","16498341","274.97235","4.5828725","232"
"Riovaz - I Feel Fantastic","16480911","274.68185","4.578030833333333","232"
"Lil Yachty - Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It)","16429988","273.8331333333333","4.563885555555555","207"
"Jay Park - 몸매 Mommae (feat. Ugly Duck)","16373906","272.89843333333334","4.548307222222222","205"
"ASIAN KUNG-FU GENERATION - Re:Re: (Single ver.)","16368377","272.80628333333334","4.546771388888889","128"
"Don Toliver - Private Landing (feat. Justin Bieber & Future)","16308168","271.8028","4.530046666666666","273"
"OBOY - Avec Toi","16291783","271.5297166666667","4.525495277777778","168"
"Empire Of The Sun - Walking On A Dream","16289655","271.49425","4.524904166666667","253"
"Ugly God - One Two","16247542","270.7923666666667","4.513206111111112","241"
"Lil Uzi Vert - Myron","16177103","269.6183833333333","4.493639722222222","228"
"GOT7 - If You Do","16155965","269.2660833333333","4.487768055555555","278"
"PNL - Deux frères","16152759","269.21265","4.4868775","212"
"Sean Kingston - Take You There","16148192","269.1365333333333","4.485608888888889","226"
"Lil Uzi Vert - New Patek","16118718","268.6453","4.477421666666667","143"
"The Weeknd - After Hours","16107559","268.45931666666667","4.474321944444444","253"
"Clairo - Sofia","16078394","267.9732333333333","4.466220555555555","184"
"Sabrina Carpenter - Espresso","16075956","267.9326","4.465543333333333","181"
"Mary J. Blige - Mary Jane (All Night Long)","16073650","267.89416666666665","4.464902777777778","266"
"Jordana - Better in the Dark","16060344","267.6724","4.4612066666666665","230"
"Aaron May - Let Go","16053764","267.5627333333333","4.459378888888889","355"
"Aitch - Rain","16016813","266.94688333333335","4.449114722222222","271"
"GOT7 - A","16011150","266.8525","4.447541666666667","126"
"Doja Cat - You Right - Extended","15979547","266.32578333333333","4.4387630555555555","92"
"TV Girl - Not Allowed","15977507","266.29178333333334","4.438196388888889","245"
"Vegedream - Ramenez la coupe à la maison","15975158","266.25263333333334","4.4375438888888885","240"
"Lil Uzi Vert - Lo Mein","15959696","265.99493333333334","4.433248888888889","175"
"Stephen Sanchez - Until I Found You (with Em Beihold) - Em Beihold Version","15901578","265.0263","4.417105","121"
"Roddy Ricch - Down Below","15898033","264.9672166666667","4.416120277777778","113"
"The Weeknd - Coming Down","15869932","264.4988666666667","4.408314444444445","288"
"Flo Milli - Never Lose Me","15863774","264.3962333333333","4.406603888888889","255"
"Her's - What Once Was","15863539","264.39231666666666","4.406538611111111","158"
"Frank Ocean - Pink + White","15833501","263.89168333333333","4.398194722222223","378"
"Jhené Aiko - Sativa","15659379","260.98965","4.3498275","166"
"Krept & Konan - Don't Waste My Time","15653384","260.8897333333333","4.348162222222222","339"
"Tay-K - The Race","15564538","259.4089666666667","4.3234827777777785","284"
"Future - Solo","15520158","258.6693","4.311155","301"
"Christian Kuria - Losing You","15510254","258.50423333333333","4.308403888888889","292"
"Yeat - Turban","15509112","258.4852","4.308086666666667","331"
"Trevor Daniel - Falling","15502392","258.3732","4.30622","268"
"PARTYNEXTDOOR - TBH","15469794","257.8299","4.297165000000001","242"
"blackbear - hot girl bummer","15452586","257.5431","4.2923849999999995","260"
"Chris Brown - Go Crazy","15374444","256.2407333333333","4.270678888888889","127"
"Drake - In My Feelings","15338057","255.63428333333337","4.260571388888889","232"
"Khalid - Young Dumb & Broke","15310491","255.17485","4.252914166666667","270"
"Clairo - 4EVER","15298986","254.9831","4.249718333333333","241"
"John Lennon - Beautiful Boy (Darling Boy) - Remastered 2010","15288837","254.81395","4.246899166666667","94"
"21 Savage - Runnin","15265897","254.43161666666663","4.2405269444444444","233"
"King Von - Took Her To The O","15259533","254.32555","4.238759166666666","230"
